user_id,user_url,funny,posted,last_edited,item_id,helpful,recommend,sentiment_analysis,posted_year
76561198088407985,http://steamcommunity.com/profiles/76561198088407985,,2014-06-14,,72850,1 of 1 people (100%) found this review helpful,True,2,2014
76561198022820830,http://steamcommunity.com/profiles/76561198022820830,,2014-06-21,,620,1 of 1 people (100%) found this review helpful,True,1,2014
ArmoredSheild,http://steamcommunity.com/id/ArmoredSheild,,2013-12-07,,211820,1 of 1 people (100%) found this review helpful,True,2,2013
76561197997238293,http://steamcommunity.com/profiles/76561197997238293,,2014-06-27,,252490,No ratings yet,False,0,2014
calldogedoggie,http://steamcommunity.com/id/calldogedoggie,,2015-05-31,,290930,No ratings yet,True,2,2015
HungasH1ppo,http://steamcommunity.com/id/HungasH1ppo,,2015-06-13,,311340,No ratings yet,True,2,2015
LORDPESADAO,http://steamcommunity.com/id/LORDPESADAO,,2015-05-02,,267530,No ratings yet,True,1,2015
76561198045492271,http://steamcommunity.com/profiles/76561198045492271,,2015-03-22,"Last edited March 22, 2015.",339800,No ratings yet,True,0,2015
76561198043415920,http://steamcommunity.com/profiles/76561198043415920,,2014-08-07,"Last edited August 26, 2014.",313740,No ratings yet,True,0,2014
76561198028363291,http://steamcommunity.com/profiles/76561198028363291,,2014-07-23,,220,No ratings yet,True,0,2014
76561198057134853,http://steamcommunity.com/profiles/76561198057134853,,2014-07-13,,252490,No ratings yet,True,2,2014
oteppers,http://steamcommunity.com/id/oteppers,,2014-03-01,,213650,No ratings yet,True,1,2014
nicolasbrendo,http://steamcommunity.com/id/nicolasbrendo,,2014-02-20,,4000,No ratings yet,True,0,2014
PinkClouds,http://steamcommunity.com/id/PinkClouds,1 person found this review funny,2014-03-24,,252490,1 of 1 people (100%) found this review helpful,True,0,2014
JoshuaRasnier,http://steamcommunity.com/id/JoshuaRasnier,,2014-01-22,,211820,No ratings yet,True,2,2014
64574574574744,http://steamcommunity.com/id/64574574574744,,2012-11-02,,240,No ratings yet,True,2,2012
SilemerBall,http://steamcommunity.com/id/SilemerBall,,2014-02-01,,8870,19 of 21 people (90%) found this review helpful,True,1,2014
76561198077524603,http://steamcommunity.com/profiles/76561198077524603,,2014-02-28,,254700,9 of 9 people (100%) found this review helpful,True,1,2014
dominator221,http://steamcommunity.com/id/dominator221,,2014-01-18,,260210,5 of 6 people (83%) found this review helpful,True,1,2014
76561198073529590,http://steamcommunity.com/profiles/76561198073529590,,2014-10-16,,292120,2 of 3 people (67%) found this review helpful,True,1,2014
The_Eyepatch,http://steamcommunity.com/id/The_Eyepatch,,2015-09-07,,319630,No ratings yet,True,2,2015
Richo931,http://steamcommunity.com/id/Richo931,,2015-07-23,,346110,No ratings yet,True,1,2015
76561198073201686,http://steamcommunity.com/profiles/76561198073201686,,2014-08-31,,207610,No ratings yet,True,2,2014
dependancy,http://steamcommunity.com/id/dependancy,,2014-01-21,,8190,2 of 2 people (100%) found this review helpful,True,2,2014
SWAPQKL,http://steamcommunity.com/id/SWAPQKL,,2014-02-04,,209160,0 of 5 people (0%) found this review helpful,True,0,2014
76561198086498571,http://steamcommunity.com/profiles/76561198086498571,1 person found this review funny,2014-02-16,,221100,6 of 8 people (75%) found this review helpful,True,2,2014
-Mad-,http://steamcommunity.com/id/-Mad-,,2014-03-25,,252490,2 of 3 people (67%) found this review helpful,True,2,2014
j3nxxx,http://steamcommunity.com/id/j3nxxx,,2015-01-08,,211500,0 of 6 people (0%) found this review helpful,False,0,2015
76561198073135203,http://steamcommunity.com/profiles/76561198073135203,,2015-01-09,,281690,No ratings yet,True,2,2015
MrSir01,http://steamcommunity.com/id/MrSir01,,2014-07-06,,24200,No ratings yet,True,2,2014
John_J_Rambo,http://steamcommunity.com/id/John_J_Rambo,,2014-06-21,,224600,No ratings yet,True,2,2014
76561198086388497,http://steamcommunity.com/profiles/76561198086388497,,2014-06-20,,234710,No ratings yet,True,0,2014
76561198015981146,http://steamcommunity.com/profiles/76561198015981146,,2014-02-06,,263320,No ratings yet,True,2,2014
76561198014210785,http://steamcommunity.com/profiles/76561198014210785,,2014-09-30,,241930,0 of 3 people (0%) found this review helpful,True,0,2014
76561198050051190,http://steamcommunity.com/profiles/76561198050051190,,2013-12-15,,239820,No ratings yet,True,2,2013
76561198094858770,http://steamcommunity.com/profiles/76561198094858770,,2013-12-23,,570,1 of 1 people (100%) found this review helpful,True,1,2013
76561197967609413,http://steamcommunity.com/profiles/76561197967609413,,2015-01-14,"Last edited January 18, 2015.",730,2 of 2 people (100%) found this review helpful,True,0,2015
frankiesayschillax,http://steamcommunity.com/id/frankiesayschillax,,2014-12-19,,92800,No ratings yet,True,2,2014
76561198056818846,http://steamcommunity.com/profiles/76561198056818846,,2014-04-15,,113200,No ratings yet,True,2,2014
p9359o3678657084507384650274,http://steamcommunity.com/id/p9359o3678657084507384650274,,2014-06-09,,4000,2 of 2 people (100%) found this review helpful,True,2,2014
p9359o3678657084507384650274,http://steamcommunity.com/id/p9359o3678657084507384650274,,2014-09-11,,47410,0 of 1 people (0%) found this review helpful,True,2,2014
76561198043803212,http://steamcommunity.com/profiles/76561198043803212,,2014-04-18,,222900,2 of 7 people (29%) found this review helpful,False,0,2014
AwesomeReach,http://steamcommunity.com/id/AwesomeReach,,2014-03-09,,232750,0 of 10 people (0%) found this review helpful,False,0,2014
76561198028619650,http://steamcommunity.com/profiles/76561198028619650,1 person found this review funny,2015-03-15,,227940,No ratings yet,True,2,2015
00000000000000000001227,http://steamcommunity.com/id/00000000000000000001227,,2015-06-15,,24010,1 of 2 people (50%) found this review helpful,True,2,2015
__biscuits,http://steamcommunity.com/id/__biscuits,,2015-12-21,,311210,0 of 1 people (0%) found this review helpful,True,2,2015
Wangachung,http://steamcommunity.com/id/Wangachung,,2015-04-02,,273110,0 of 1 people (0%) found this review helpful,False,0,2015
black-foxx,http://steamcommunity.com/id/black-foxx,,2015-05-30,,313160,No ratings yet,True,2,2015
76561198059450815,http://steamcommunity.com/profiles/76561198059450815,,2013-10-14,,620,No ratings yet,True,2,2013
76561198085285121,http://steamcommunity.com/profiles/76561198085285121,,2013-04-08,,4000,No ratings yet,True,2,2013
mark3888,http://steamcommunity.com/id/mark3888,,2014-08-22,,440,2 of 2 people (100%) found this review helpful,True,2,2014
CharlesMcknightly,http://steamcommunity.com/id/CharlesMcknightly,,2014-08-27,,241640,1 of 1 people (100%) found this review helpful,False,0,2014
Christian_or_Brutal,http://steamcommunity.com/id/Christian_or_Brutal,,2014-08-22,,49520,1 of 1 people (100%) found this review helpful,True,2,2014
76561198256961474,http://steamcommunity.com/profiles/76561198256961474,,2015-05-05,,255710,1 of 2 people (50%) found this review helpful,True,2,2015
76561198061834064,http://steamcommunity.com/profiles/76561198061834064,,2014-08-24,,319130,3 of 10 people (30%) found this review helpful,False,0,2014
76561198132286053,http://steamcommunity.com/profiles/76561198132286053,,2013-05-04,,8190,No ratings yet,True,2,2013
CRUVOD,http://steamcommunity.com/id/CRUVOD,,2013-11-23,,620,1 of 1 people (100%) found this review helpful,True,2,2013
76561198050236419,http://steamcommunity.com/profiles/76561198050236419,,2015-05-06,,313340,No ratings yet,True,2,2015
genzzii,http://steamcommunity.com/id/genzzii,,2014-01-15,,221640,No ratings yet,True,0,2014
76561198049616002,http://steamcommunity.com/profiles/76561198049616002,1 person found this review funny,2014-08-06,,304930,1 of 1 people (100%) found this review helpful,True,0,2014
76561198024826675,http://steamcommunity.com/profiles/76561198024826675,,2014-12-26,,223710,No ratings yet,True,1,2014
herpaderpinaderpyworld,http://steamcommunity.com/id/herpaderpinaderpyworld,,2014-08-16,,226740,No ratings yet,True,2,2014
76561198035579456,http://steamcommunity.com/profiles/76561198035579456,,2014-09-13,,49520,2 of 2 people (100%) found this review helpful,True,2,2014
76561198050543795,http://steamcommunity.com/profiles/76561198050543795,,2013-12-19,,252490,2 of 3 people (67%) found this review helpful,True,0,2013
76561198014215298,http://steamcommunity.com/profiles/76561198014215298,,2014-06-21,,440,No ratings yet,True,2,2014
76561198018578582,http://steamcommunity.com/profiles/76561198018578582,2 people found this review funny,2015-09-18,,386880,13 of 16 people (81%) found this review helpful,True,1,2015
inloc,http://steamcommunity.com/id/inloc,,2014-12-06,,4000,1 of 1 people (100%) found this review helpful,True,1,2014
76561198011004336,http://steamcommunity.com/profiles/76561198011004336,,2015-12-14,,307170,No ratings yet,True,1,2015
bobisinthehouse,http://steamcommunity.com/id/bobisinthehouse,1 person found this review funny,2015-12-04,,6000,1 of 2 people (50%) found this review helpful,True,1,2015
76561198097177685,http://steamcommunity.com/profiles/76561198097177685,,2014-10-24,"Last edited October 27, 2014.",253430,2 of 16 people (13%) found this review helpful,True,2,2014
combatwombat893,http://steamcommunity.com/id/combatwombat893,,2015-08-05,Last edited May 7.,32380,No ratings yet,True,2,2015
DrQuaz,http://steamcommunity.com/id/DrQuaz,,2015-08-05,,32400,No ratings yet,True,2,2015
76561198101281530,http://steamcommunity.com/profiles/76561198101281530,,2014-12-20,,730,No ratings yet,True,0,2014
Frayl,http://steamcommunity.com/id/Frayl,,2014-09-28,,440,3 of 4 people (75%) found this review helpful,True,0,2014
76561198086687010,http://steamcommunity.com/profiles/76561198086687010,,2014-09-21,,730,1 of 1 people (100%) found this review helpful,True,2,2014
macintosh1122,http://steamcommunity.com/id/macintosh1122,2 people found this review funny,2015-08-07,,388870,10 of 11 people (91%) found this review helpful,False,0,2015
76561198055894293,http://steamcommunity.com/profiles/76561198055894293,,2015-08-03,,34900,2 of 3 people (67%) found this review helpful,True,1,2015
patpat14,http://steamcommunity.com/id/patpat14,,2014-11-25,,276810,6 of 8 people (75%) found this review helpful,True,0,2014
76561198076246961,http://steamcommunity.com/profiles/76561198076246961,2 people found this review funny,2015-10-13,,233450,1 of 1 people (100%) found this review helpful,True,2,2015
iamnewbplayer,http://steamcommunity.com/id/iamnewbplayer,1 person found this review funny,2015-06-05,,271590,1 of 1 people (100%) found this review helpful,True,2,2015
samsamandhecancan,http://steamcommunity.com/id/samsamandhecancan,2 people found this review funny,2015-02-05,,207140,3 of 5 people (60%) found this review helpful,True,1,2015
4200769711,http://steamcommunity.com/id/4200769711,2 people found this review funny,2015-01-26,,39000,2 of 5 people (40%) found this review helpful,True,1,2015
76561198077804963,http://steamcommunity.com/profiles/76561198077804963,,2013-12-06,,4000,No ratings yet,True,2,2013
infectumhate,http://steamcommunity.com/id/infectumhate,,2014-03-28,,202170,No ratings yet,True,2,2014
Milzbrandthrox,http://steamcommunity.com/id/Milzbrandthrox,,2014-03-28,,230410,No ratings yet,True,1,2014
76561198064174945,http://steamcommunity.com/profiles/76561198064174945,,2014-06-11,,570,No ratings yet,True,1,2014
JiAltair,http://steamcommunity.com/id/JiAltair,,2014-11-27,,203160,1 of 3 people (33%) found this review helpful,True,2,2014
Wolf2311,http://steamcommunity.com/id/Wolf2311,,2015-06-13,,204360,0 of 2 people (0%) found this review helpful,True,2,2015
76561197998014300,http://steamcommunity.com/profiles/76561197998014300,,2014-12-11,"Last edited February 15, 2015.",313340,0 of 2 people (0%) found this review helpful,True,2,2014
pandainutil,http://steamcommunity.com/id/pandainutil,,2014-09-03,,4000,0 of 2 people (0%) found this review helpful,True,2,2014
juzzfuzz,http://steamcommunity.com/id/juzzfuzz,,2014-09-03,,440,0 of 2 people (0%) found this review helpful,True,2,2014
absolutezero,http://steamcommunity.com/id/absolutezero,,2015-08-28,,48700,1 of 1 people (100%) found this review helpful,True,2,2015
divorahk,http://steamcommunity.com/id/divorahk,,2013-07-02,"Last edited December 25, 2014.",218230,No ratings yet,True,0,2013
LordSpambot9000,http://steamcommunity.com/id/LordSpambot9000,4 people found this review funny,2015-01-11,"Last edited January 11, 2015.",285480,85 of 102 people (83%) found this review helpful,True,0,2015
76561198003900936,http://steamcommunity.com/profiles/76561198003900936,,2014-02-22,"Last edited December 29, 2014.",22100,13 of 15 people (87%) found this review helpful,True,2,2014
76561198070415543,http://steamcommunity.com/profiles/76561198070415543,,2014-09-08,"Last edited July 25, 2015.",50300,2 of 2 people (100%) found this review helpful,True,2,2014
76561198071432694,http://steamcommunity.com/profiles/76561198071432694,,2014-06-21,,204300,2 of 2 people (100%) found this review helpful,True,2,2014
Luxzackian,http://steamcommunity.com/id/Luxzackian,,2014-07-08,"Last edited May 23, 2015.",570,2 of 3 people (67%) found this review helpful,True,2,2014
76561197969020980,http://steamcommunity.com/profiles/76561197969020980,,2013-12-26,,224540,2 of 3 people (67%) found this review helpful,False,2,2013
76561198042397874,http://steamcommunity.com/profiles/76561198042397874,1 person found this review funny,2014-11-01,,236850,2 of 4 people (50%) found this review helpful,True,2,2014
8498521623,http://steamcommunity.com/id/8498521623,,2013-07-29,,550,1 of 2 people (50%) found this review helpful,True,2,2013
maxximo_r,http://steamcommunity.com/id/maxximo_r,,2013-10-03,"Last edited April 28, 2015.",72850,No ratings yet,True,2,2013
SWu3da9W,http://steamcommunity.com/id/SWu3da9W,,2015-09-22,,730,No ratings yet,True,1,2015
MedievalMagik,http://steamcommunity.com/id/MedievalMagik,,2015-08-11,"Last edited August 17, 2015.",252950,No ratings yet,True,1,2015
76561198026531048,http://steamcommunity.com/profiles/76561198026531048,,2015-10-31,,18500,No ratings yet,True,2,2015
76561198081845576,http://steamcommunity.com/profiles/76561198081845576,,2015-11-29,,378720,3 of 3 people (100%) found this review helpful,True,2,2015
76561198049524520,http://steamcommunity.com/profiles/76561198049524520,,2014-12-22,,70300,No ratings yet,True,2,2014
mrgoatnipples,http://steamcommunity.com/id/mrgoatnipples,,2015-06-13,,346110,No ratings yet,True,2,2015
OriginalPredz,http://steamcommunity.com/id/OriginalPredz,,2015-04-22,,323470,No ratings yet,True,2,2015
76561198022115367,http://steamcommunity.com/profiles/76561198022115367,,2015-04-22,,266510,No ratings yet,True,2,2015
76561198061354183,http://steamcommunity.com/profiles/76561198061354183,,2015-11-06,,401920,No ratings yet,True,2,2015
76561197997698322,http://steamcommunity.com/profiles/76561197997698322,,2014-11-21,,1250,1 of 6 people (17%) found this review helpful,False,2,2014
76561198063988983,http://steamcommunity.com/profiles/76561198063988983,,2015-05-05,,265630,No ratings yet,True,2,2015
shez13,http://steamcommunity.com/id/shez13,,2015-04-22,"Last edited October 22, 2015.",440,No ratings yet,True,2,2015
NinjaAssasin420,http://steamcommunity.com/id/NinjaAssasin420,,2015-04-19,,346900,No ratings yet,True,2,2015
fruity8,http://steamcommunity.com/id/fruity8,,2015-02-27,,346120,No ratings yet,True,0,2015
ohsoshiny,http://steamcommunity.com/id/ohsoshiny,,2014-11-10,,208090,No ratings yet,True,0,2014
usginger23,http://steamcommunity.com/id/usginger23,,2014-10-01,,238590,No ratings yet,True,2,2014
Philipsgz,http://steamcommunity.com/id/Philipsgz,,2014-06-21,,261030,No ratings yet,True,2,2014
moondos,http://steamcommunity.com/id/moondos,,2013-11-05,,1840,No ratings yet,True,1,2013
76561198132183055,http://steamcommunity.com/profiles/76561198132183055,,2013-12-24,,22370,No ratings yet,True,2,2013
